"","journal","pvalue","pubmedID","year","abstract","title"
"1082","JAMA.5341","0.002",19602686,2009,"Gliomas, particularly glioblastomas, are among the deadliest of human tumors. Gliomas emerge through the accumulation of recurrent chromosomal alterations, some of which target yet-to-be-discovered cancer genes. A persistent question concerns the biological basis for the coselection of these alterations during gliomagenesis.To describe a network model of a cooperative genetic landscape in gliomas and to evaluate its clinical relevance.Multidimensional genomic profiles and clinical profiles of 501 patients with gliomas (45 tumors in an initial discovery set collected between 2001 and 2004 and 456 tumors in validation sets made public between 2006 and 2008) from multiple academic centers in the United States and The Cancer Genome Atlas Pilot Project (TCGA).Identification of genes with coincident genetic alterations, correlated gene dosage and gene expression, and multiple functional interactions; association between those genes and patient survival.Gliomas select for a nonrandom genetic landscape-a consistent pattern of chromosomal alterations-that involves altered regions (""territories"") on chromosomes 1p, 7, 8q, 9p, 10, 12q, 13q, 19q, 20, and 22q (false-discovery rate-corrected P<.05). A network model shows that these territories harbor genes with putative synergistic, tumor-promoting relationships. The coalteration of the most interactive of these genes in glioblastoma is associated with unfavorable patient survival. A multigene risk scoring model based on 7 landscape genes (POLD2, CYCS, MYC, AKR1C3, YME1L1, ANXA7, and PDCD4) is associated with the duration of overall survival in 189 glioblastoma samples from TCGA (global log-rank P = .02 comparing 3 survival curves for patients with 0-2, 3-4, and 5-7 dosage-altered genes). Groups of patients with 0 to 2 (low-risk group) and 5 to 7 (high-risk group) dosage-altered genes experienced 49.24 and 79.56 deaths per 100 person-years (hazard ratio [HR], 1.63; 95% confidence interval [CI], 1.10-2.40; Cox regression model P = .02), respectively. These associations with survival are validated using gene expression data in 3 independent glioma studies, comprising 76 (global log-rank P = .003; 47.89 vs 15.13 deaths per 100 person-years for high risk vs low risk; Cox model HR, 3.04; 95% CI, 1.49-6.20; P = .002) and 70 (global log-rank P = .008; 83.43 vs 16.14 deaths per 100 person-years for high risk vs low risk; HR, 3.86; 95% CI, 1.59-9.35; P = .003) high-grade gliomas and 191 glioblastomas (global log-rank P = .002; 83.23 vs 34.16 deaths per 100 person-years for high risk vs low risk; HR, 2.27; 95% CI, 1.44-3.58; P<.001).The alteration of multiple networking genes by recurrent chromosomal aberrations in gliomas deregulates critical signaling pathways through multiple, cooperative mechanisms. These mutations, which are likely due to nonrandom selection of a distinct genetic landscape during gliomagenesis, are associated with patient prognosis.","A network model of a cooperative genetic landscape in brain tumors."
"1083","JAMA.5351","0.003",19602686,2009,"Gliomas, particularly glioblastomas, are among the deadliest of human tumors. Gliomas emerge through the accumulation of recurrent chromosomal alterations, some of which target yet-to-be-discovered cancer genes. A persistent question concerns the biological basis for the coselection of these alterations during gliomagenesis.To describe a network model of a cooperative genetic landscape in gliomas and to evaluate its clinical relevance.Multidimensional genomic profiles and clinical profiles of 501 patients with gliomas (45 tumors in an initial discovery set collected between 2001 and 2004 and 456 tumors in validation sets made public between 2006 and 2008) from multiple academic centers in the United States and The Cancer Genome Atlas Pilot Project (TCGA).Identification of genes with coincident genetic alterations, correlated gene dosage and gene expression, and multiple functional interactions; association between those genes and patient survival.Gliomas select for a nonrandom genetic landscape-a consistent pattern of chromosomal alterations-that involves altered regions (""territories"") on chromosomes 1p, 7, 8q, 9p, 10, 12q, 13q, 19q, 20, and 22q (false-discovery rate-corrected P<.05). A network model shows that these territories harbor genes with putative synergistic, tumor-promoting relationships. The coalteration of the most interactive of these genes in glioblastoma is associated with unfavorable patient survival. A multigene risk scoring model based on 7 landscape genes (POLD2, CYCS, MYC, AKR1C3, YME1L1, ANXA7, and PDCD4) is associated with the duration of overall survival in 189 glioblastoma samples from TCGA (global log-rank P = .02 comparing 3 survival curves for patients with 0-2, 3-4, and 5-7 dosage-altered genes). Groups of patients with 0 to 2 (low-risk group) and 5 to 7 (high-risk group) dosage-altered genes experienced 49.24 and 79.56 deaths per 100 person-years (hazard ratio [HR], 1.63; 95% confidence interval [CI], 1.10-2.40; Cox regression model P = .02), respectively. These associations with survival are validated using gene expression data in 3 independent glioma studies, comprising 76 (global log-rank P = .003; 47.89 vs 15.13 deaths per 100 person-years for high risk vs low risk; Cox model HR, 3.04; 95% CI, 1.49-6.20; P = .002) and 70 (global log-rank P = .008; 83.43 vs 16.14 deaths per 100 person-years for high risk vs low risk; HR, 3.86; 95% CI, 1.59-9.35; P = .003) high-grade gliomas and 191 glioblastomas (global log-rank P = .002; 83.23 vs 34.16 deaths per 100 person-years for high risk vs low risk; HR, 2.27; 95% CI, 1.44-3.58; P<.001).The alteration of multiple networking genes by recurrent chromosomal aberrations in gliomas deregulates critical signaling pathways through multiple, cooperative mechanisms. These mutations, which are likely due to nonrandom selection of a distinct genetic landscape during gliomagenesis, are associated with patient prognosis.","A network model of a cooperative genetic landscape in brain tumors."
"1084","JAMA.5291","0.008",19602687,2009,"Glioblastomas--uniformly fatal brain tumors--often have both monosomy of chromosome 10 and gains of the epidermal growth factor receptor (EGFR) gene locus on chromosome 7, an association for which the mechanism is poorly understood.To assess whether coselection of EGFR gains on 7p12 and monosomy 10 in glioblastomas promotes tumorigenic epidermal growth factor (EGF) signaling through loss of the annexin A7 (ANXA7) gene on 10q21.1-q21.2 and whether ANXA7 acts as a tumor suppressor gene by regulating EGFR in glioblastomas.Multidimensional analysis of gene, coding sequence, promoter methylation, messenger RNA (mRNA) transcript, protein data for ANXA7 (and EGFR), and clinical patient data profiles of 543 high-grade gliomas from US medical centers and The Cancer Genome Atlas pilot project (made public 2006-2008; and unpublished, tumors collected 2001-2008). Functional analyses using LN229 and U87 glioblastoma cells.Associations among ANXA7 gene dosage, coding sequence, promoter methylation, mRNA transcript, and protein expression. Effect of ANXA7 haploinsufficiency on EGFR signaling and patient survival. Joint effects of loss of ANXA7 and gain of EGFR expression on tumorigenesis.Heterozygous ANXA7 gene deletion is associated with significant loss of ANXA7 mRNA transcript expression (P = 1 x 10(-15); linear regression) and a reduction (mean [SEM]) of 91.5% (2.3%) of ANXA7 protein expression compared with ANXA7 wild-type glioblastomas (P = .004; unpaired t test). ANXA7 loss of function stabilizes the EGFR protein (72%-744% increase in EGFR protein abundance) and augments EGFR transforming signaling in glioblastoma cells. ANXA7 haploinsufficiency doubles tumorigenic potential of glioblastoma cells, and combined ANXA7 knockdown and EGFR overexpression promotes tumorigenicity synergistically. The heterozygous loss of ANXA7 in approximately 75% of glioblastomas in the The Cancer Genome Atlas plus infrequency of ANXA7 mutation (approximately 6% of tumors) indicates its role as a haploinsufficiency gene. ANXA7 mRNA transcript expression, dichotomized at the median, associates with patient survival in 191 glioblastomas (log-rank P = .008; hazard ratio [HR], 0.667; 95% confidence interval [CI], 0.493-0.902; 46.9 vs 74.8 deaths/100 person-years for high vs low ANXA7 mRNA expression) and with a separate group of 180 high-grade gliomas (log-rank P = .00003; HR, 0.476; 95% CI, 0.333-0.680; 21.8 vs 50.0 deaths/100 person-years for high vs low ANXA7 mRNA expression). Deletion of the ANXA7 gene associates with poor patient survival in 189 glioblastomas (log-rank P = .042; HR, 0.686; 95% CI, 0.476-0.989; 54.0 vs 80.1 deaths/100 person-years for wild-type ANXA7 vs ANXA7 deletion).Haploinsufficiency of the tumor suppressor ANXA7 due to monosomy of chromosome 10 provides a clinically relevant mechanism to augment EGFR signaling in glioblastomas beyond that resulting from amplification of the EGFR gene.","Monosomy of chromosome 10 associated with dysregulation of epidermal growth factor signaling in glioblastomas."
"1085","JAMA.5301","3.00E-05",19602687,2009,"Glioblastomas--uniformly fatal brain tumors--often have both monosomy of chromosome 10 and gains of the epidermal growth factor receptor (EGFR) gene locus on chromosome 7, an association for which the mechanism is poorly understood.To assess whether coselection of EGFR gains on 7p12 and monosomy 10 in glioblastomas promotes tumorigenic epidermal growth factor (EGF) signaling through loss of the annexin A7 (ANXA7) gene on 10q21.1-q21.2 and whether ANXA7 acts as a tumor suppressor gene by regulating EGFR in glioblastomas.Multidimensional analysis of gene, coding sequence, promoter methylation, messenger RNA (mRNA) transcript, protein data for ANXA7 (and EGFR), and clinical patient data profiles of 543 high-grade gliomas from US medical centers and The Cancer Genome Atlas pilot project (made public 2006-2008; and unpublished, tumors collected 2001-2008). Functional analyses using LN229 and U87 glioblastoma cells.Associations among ANXA7 gene dosage, coding sequence, promoter methylation, mRNA transcript, and protein expression. Effect of ANXA7 haploinsufficiency on EGFR signaling and patient survival. Joint effects of loss of ANXA7 and gain of EGFR expression on tumorigenesis.Heterozygous ANXA7 gene deletion is associated with significant loss of ANXA7 mRNA transcript expression (P = 1 x 10(-15); linear regression) and a reduction (mean [SEM]) of 91.5% (2.3%) of ANXA7 protein expression compared with ANXA7 wild-type glioblastomas (P = .004; unpaired t test). ANXA7 loss of function stabilizes the EGFR protein (72%-744% increase in EGFR protein abundance) and augments EGFR transforming signaling in glioblastoma cells. ANXA7 haploinsufficiency doubles tumorigenic potential of glioblastoma cells, and combined ANXA7 knockdown and EGFR overexpression promotes tumorigenicity synergistically. The heterozygous loss of ANXA7 in approximately 75% of glioblastomas in the The Cancer Genome Atlas plus infrequency of ANXA7 mutation (approximately 6% of tumors) indicates its role as a haploinsufficiency gene. ANXA7 mRNA transcript expression, dichotomized at the median, associates with patient survival in 191 glioblastomas (log-rank P = .008; hazard ratio [HR], 0.667; 95% confidence interval [CI], 0.493-0.902; 46.9 vs 74.8 deaths/100 person-years for high vs low ANXA7 mRNA expression) and with a separate group of 180 high-grade gliomas (log-rank P = .00003; HR, 0.476; 95% CI, 0.333-0.680; 21.8 vs 50.0 deaths/100 person-years for high vs low ANXA7 mRNA expression). Deletion of the ANXA7 gene associates with poor patient survival in 189 glioblastomas (log-rank P = .042; HR, 0.686; 95% CI, 0.476-0.989; 54.0 vs 80.1 deaths/100 person-years for wild-type ANXA7 vs ANXA7 deletion).Haploinsufficiency of the tumor suppressor ANXA7 due to monosomy of chromosome 10 provides a clinically relevant mechanism to augment EGFR signaling in glioblastomas beyond that resulting from amplification of the EGFR gene.","Monosomy of chromosome 10 associated with dysregulation of epidermal growth factor signaling in glioblastomas."
"1086","JAMA.5311","0.042",19602687,2009,"Glioblastomas--uniformly fatal brain tumors--often have both monosomy of chromosome 10 and gains of the epidermal growth factor receptor (EGFR) gene locus on chromosome 7, an association for which the mechanism is poorly understood.To assess whether coselection of EGFR gains on 7p12 and monosomy 10 in glioblastomas promotes tumorigenic epidermal growth factor (EGF) signaling through loss of the annexin A7 (ANXA7) gene on 10q21.1-q21.2 and whether ANXA7 acts as a tumor suppressor gene by regulating EGFR in glioblastomas.Multidimensional analysis of gene, coding sequence, promoter methylation, messenger RNA (mRNA) transcript, protein data for ANXA7 (and EGFR), and clinical patient data profiles of 543 high-grade gliomas from US medical centers and The Cancer Genome Atlas pilot project (made public 2006-2008; and unpublished, tumors collected 2001-2008). Functional analyses using LN229 and U87 glioblastoma cells.Associations among ANXA7 gene dosage, coding sequence, promoter methylation, mRNA transcript, and protein expression. Effect of ANXA7 haploinsufficiency on EGFR signaling and patient survival. Joint effects of loss of ANXA7 and gain of EGFR expression on tumorigenesis.Heterozygous ANXA7 gene deletion is associated with significant loss of ANXA7 mRNA transcript expression (P = 1 x 10(-15); linear regression) and a reduction (mean [SEM]) of 91.5% (2.3%) of ANXA7 protein expression compared with ANXA7 wild-type glioblastomas (P = .004; unpaired t test). ANXA7 loss of function stabilizes the EGFR protein (72%-744% increase in EGFR protein abundance) and augments EGFR transforming signaling in glioblastoma cells. ANXA7 haploinsufficiency doubles tumorigenic potential of glioblastoma cells, and combined ANXA7 knockdown and EGFR overexpression promotes tumorigenicity synergistically. The heterozygous loss of ANXA7 in approximately 75% of glioblastomas in the The Cancer Genome Atlas plus infrequency of ANXA7 mutation (approximately 6% of tumors) indicates its role as a haploinsufficiency gene. ANXA7 mRNA transcript expression, dichotomized at the median, associates with patient survival in 191 glioblastomas (log-rank P = .008; hazard ratio [HR], 0.667; 95% confidence interval [CI], 0.493-0.902; 46.9 vs 74.8 deaths/100 person-years for high vs low ANXA7 mRNA expression) and with a separate group of 180 high-grade gliomas (log-rank P = .00003; HR, 0.476; 95% CI, 0.333-0.680; 21.8 vs 50.0 deaths/100 person-years for high vs low ANXA7 mRNA expression). Deletion of the ANXA7 gene associates with poor patient survival in 189 glioblastomas (log-rank P = .042; HR, 0.686; 95% CI, 0.476-0.989; 54.0 vs 80.1 deaths/100 person-years for wild-type ANXA7 vs ANXA7 deletion).Haploinsufficiency of the tumor suppressor ANXA7 due to monosomy of chromosome 10 provides a clinically relevant mechanism to augment EGFR signaling in glioblastomas beyond that resulting from amplification of the EGFR gene.","Monosomy of chromosome 10 associated with dysregulation of epidermal growth factor signaling in glioblastomas."
"1087","Lancet.208","0.24",19632716,2009,"Results from phase II studies in patients with stage IIIA non-small-cell lung cancer with ipsilateral mediastinal nodal metastases (N2) have shown the feasibility of resection after concurrent chemotherapy and radiotherapy with promising rates of survival. We therefore did this phase III trial to compare concurrent chemotherapy and radiotherapy followed by resection with standard concurrent chemotherapy and definitive radiotherapy without resection.Patients with stage T1-3pN2M0 non-small-cell lung cancer were randomly assigned in a 1:1 ratio to concurrent induction chemotherapy (two cycles of cisplatin [50 mg/m(2) on days 1, 8, 29, and 36] and etoposide [50 mg/m(2) on days 1-5 and 29-33]) plus radiotherapy (45 Gy) in multiple academic and community hospitals. If no progression, patients in group 1 underwent resection and those in group 2 continued radiotherapy uninterrupted up to 61 Gy. Two additional cycles of cisplatin and etoposide were given in both groups. The primary endpoint was overall survival (OS). Analysis was by intention to treat. This study is registered with ClinicalTrials.gov, number NCT00002550.202 patients (median age 59 years, range 31-77) were assigned to group 1 and 194 (61 years, 32-78) to group 2. Median OS was 23.6 months (IQR 9.0-not reached) in group 1 versus 22.2 months (9.4-52.7) in group 2 (hazard ratio [HR] 0.87 [0.70-1.10]; p=0.24). Number of patients alive at 5 years was 37 (point estimate 27%) in group 1 and 24 (point estimate 20%) in group 2 (odds ratio 0.63 [0.36-1.10]; p=0.10). With N0 status at thoracotomy, the median OS was 34.4 months (IQR 15.7-not reached; 19 [point estimate 41%] patients alive at 5 years). Progression-free survival (PFS) was better in group 1 than in group 2, median 12.8 months (5.3-42.2) vs 10.5 months (4.8-20.6), HR 0.77 [0.62-0.96]; p=0.017); the number of patients without disease progression at 5 years was 32 (point estimate 22%) versus 13 (point estimate 11%), respectively. Neutropenia and oesophagitis were the main grade 3 or 4 toxicities associated with chemotherapy plus radiotherapy in group 1 (77 [38%] and 20 [10%], respectively) and group 2 (80 [41%] and 44 [23%], respectively). In group 1, 16 (8%) deaths were treatment related versus four (2%) in group 2. In an exploratory analysis, OS was improved for patients who underwent lobectomy, but not pneumonectomy, versus chemotherapy plus radiotherapy.Chemotherapy plus radiotherapy with or without resection (preferably lobectomy) are options for patients with stage IIIA(N2) non-small-cell lung cancer.National Cancer Institute, Canadian Cancer Society, and National Cancer Institute of Canada.","Radiotherapy plus chemotherapy with or without surgical resection for stage III non-small-cell lung cancer: a phase III randomised controlled trial."
"1088","Lancet.209","0.1",19632716,2009,"Results from phase II studies in patients with stage IIIA non-small-cell lung cancer with ipsilateral mediastinal nodal metastases (N2) have shown the feasibility of resection after concurrent chemotherapy and radiotherapy with promising rates of survival. We therefore did this phase III trial to compare concurrent chemotherapy and radiotherapy followed by resection with standard concurrent chemotherapy and definitive radiotherapy without resection.Patients with stage T1-3pN2M0 non-small-cell lung cancer were randomly assigned in a 1:1 ratio to concurrent induction chemotherapy (two cycles of cisplatin [50 mg/m(2) on days 1, 8, 29, and 36] and etoposide [50 mg/m(2) on days 1-5 and 29-33]) plus radiotherapy (45 Gy) in multiple academic and community hospitals. If no progression, patients in group 1 underwent resection and those in group 2 continued radiotherapy uninterrupted up to 61 Gy. Two additional cycles of cisplatin and etoposide were given in both groups. The primary endpoint was overall survival (OS). Analysis was by intention to treat. This study is registered with ClinicalTrials.gov, number NCT00002550.202 patients (median age 59 years, range 31-77) were assigned to group 1 and 194 (61 years, 32-78) to group 2. Median OS was 23.6 months (IQR 9.0-not reached) in group 1 versus 22.2 months (9.4-52.7) in group 2 (hazard ratio [HR] 0.87 [0.70-1.10]; p=0.24). Number of patients alive at 5 years was 37 (point estimate 27%) in group 1 and 24 (point estimate 20%) in group 2 (odds ratio 0.63 [0.36-1.10]; p=0.10). With N0 status at thoracotomy, the median OS was 34.4 months (IQR 15.7-not reached; 19 [point estimate 41%] patients alive at 5 years). Progression-free survival (PFS) was better in group 1 than in group 2, median 12.8 months (5.3-42.2) vs 10.5 months (4.8-20.6), HR 0.77 [0.62-0.96]; p=0.017); the number of patients without disease progression at 5 years was 32 (point estimate 22%) versus 13 (point estimate 11%), respectively. Neutropenia and oesophagitis were the main grade 3 or 4 toxicities associated with chemotherapy plus radiotherapy in group 1 (77 [38%] and 20 [10%], respectively) and group 2 (80 [41%] and 44 [23%], respectively). In group 1, 16 (8%) deaths were treatment related versus four (2%) in group 2. In an exploratory analysis, OS was improved for patients who underwent lobectomy, but not pneumonectomy, versus chemotherapy plus radiotherapy.Chemotherapy plus radiotherapy with or without resection (preferably lobectomy) are options for patients with stage IIIA(N2) non-small-cell lung cancer.National Cancer Institute, Canadian Cancer Society, and National Cancer Institute of Canada.","Radiotherapy plus chemotherapy with or without surgical resection for stage III non-small-cell lung cancer: a phase III randomised controlled trial."
"1089","Lancet.210","0.017",19632716,2009,"Results from phase II studies in patients with stage IIIA non-small-cell lung cancer with ipsilateral mediastinal nodal metastases (N2) have shown the feasibility of resection after concurrent chemotherapy and radiotherapy with promising rates of survival. We therefore did this phase III trial to compare concurrent chemotherapy and radiotherapy followed by resection with standard concurrent chemotherapy and definitive radiotherapy without resection.Patients with stage T1-3pN2M0 non-small-cell lung cancer were randomly assigned in a 1:1 ratio to concurrent induction chemotherapy (two cycles of cisplatin [50 mg/m(2) on days 1, 8, 29, and 36] and etoposide [50 mg/m(2) on days 1-5 and 29-33]) plus radiotherapy (45 Gy) in multiple academic and community hospitals. If no progression, patients in group 1 underwent resection and those in group 2 continued radiotherapy uninterrupted up to 61 Gy. Two additional cycles of cisplatin and etoposide were given in both groups. The primary endpoint was overall survival (OS). Analysis was by intention to treat. This study is registered with ClinicalTrials.gov, number NCT00002550.202 patients (median age 59 years, range 31-77) were assigned to group 1 and 194 (61 years, 32-78) to group 2. Median OS was 23.6 months (IQR 9.0-not reached) in group 1 versus 22.2 months (9.4-52.7) in group 2 (hazard ratio [HR] 0.87 [0.70-1.10]; p=0.24). Number of patients alive at 5 years was 37 (point estimate 27%) in group 1 and 24 (point estimate 20%) in group 2 (odds ratio 0.63 [0.36-1.10]; p=0.10). With N0 status at thoracotomy, the median OS was 34.4 months (IQR 15.7-not reached; 19 [point estimate 41%] patients alive at 5 years). Progression-free survival (PFS) was better in group 1 than in group 2, median 12.8 months (5.3-42.2) vs 10.5 months (4.8-20.6), HR 0.77 [0.62-0.96]; p=0.017); the number of patients without disease progression at 5 years was 32 (point estimate 22%) versus 13 (point estimate 11%), respectively. Neutropenia and oesophagitis were the main grade 3 or 4 toxicities associated with chemotherapy plus radiotherapy in group 1 (77 [38%] and 20 [10%], respectively) and group 2 (80 [41%] and 44 [23%], respectively). In group 1, 16 (8%) deaths were treatment related versus four (2%) in group 2. In an exploratory analysis, OS was improved for patients who underwent lobectomy, but not pneumonectomy, versus chemotherapy plus radiotherapy.Chemotherapy plus radiotherapy with or without resection (preferably lobectomy) are options for patients with stage IIIA(N2) non-small-cell lung cancer.National Cancer Institute, Canadian Cancer Society, and National Cancer Institute of Canada.","Radiotherapy plus chemotherapy with or without surgical resection for stage III non-small-cell lung cancer: a phase III randomised controlled trial."
"1090","JAMA.5241","0.008",19671904,2009,"Both higher adherence to a Mediterranean-type diet and more physical activity have been independently associated with lower Alzheimer disease (AD) risk but their combined association has not been investigated.To investigate the combined association of diet and physical activity with AD risk.Prospective cohort study of 2 cohorts comprising 1880 community-dwelling elders without dementia living in New York, New York, with both diet and physical activity information available. Standardized neurological and neuropsychological measures were administered approximately every 1.5 years from 1992 through 2006. Adherence to a Mediterranean-type diet (scale of 0-9; trichotomized into low, middle, or high; and dichotomized into low or high) and physical activity (sum of weekly participation in various physical activities, weighted by the type of physical activity [light, moderate, vigorous]; trichotomized into no physical activity, some, or much; and dichotomized into low or high), separately and combined, were the main predictors in Cox models. Models were adjusted for cohort, age, sex, ethnicity, education, apolipoprotein E genotype, caloric intake, body mass index, smoking status, depression, leisure activities, a comorbidity index, and baseline Clinical Dementia Rating score.Time to incident AD.A total of 282 incident AD cases occurred during a mean (SD) of 5.4 (3.3) years of follow-up. When considered simultaneously, both Mediterranean-type diet adherence (compared with low diet score, hazard ratio [HR] for middle diet score was 0.98 [95% confidence interval {CI}, 0.72-1.33]; the HR for high diet score was 0.60 [95% CI, 0.42-0.87]; P = .008 for trend) and physical activity (compared with no physical activity, the HR for some physical activity was 0.75 [95% CI, 0.54-1.04]; the HR for much physical activity was 0.67 [95% CI, 0.47-0.95]; P = .03 for trend) were associated with lower AD risk. Compared with individuals neither adhering to the diet nor participating in physical activity (low diet score and no physical activity; absolute AD risk of 19%), those both adhering to the diet and participating in physical activity (high diet score and high physical activity) had a lower risk of AD (absolute risk, 12%; HR, 0.65 [95% CI, 0.44-0.96]; P = .03 for trend).In this study, both higher Mediterranean-type diet adherence and higher physical activity were independently associated with reduced risk for AD.","Physical activity, diet, and risk of Alzheimer disease."
"1091","JAMA.5251","0.03",19671904,2009,"Both higher adherence to a Mediterranean-type diet and more physical activity have been independently associated with lower Alzheimer disease (AD) risk but their combined association has not been investigated.To investigate the combined association of diet and physical activity with AD risk.Prospective cohort study of 2 cohorts comprising 1880 community-dwelling elders without dementia living in New York, New York, with both diet and physical activity information available. Standardized neurological and neuropsychological measures were administered approximately every 1.5 years from 1992 through 2006. Adherence to a Mediterranean-type diet (scale of 0-9; trichotomized into low, middle, or high; and dichotomized into low or high) and physical activity (sum of weekly participation in various physical activities, weighted by the type of physical activity [light, moderate, vigorous]; trichotomized into no physical activity, some, or much; and dichotomized into low or high), separately and combined, were the main predictors in Cox models. Models were adjusted for cohort, age, sex, ethnicity, education, apolipoprotein E genotype, caloric intake, body mass index, smoking status, depression, leisure activities, a comorbidity index, and baseline Clinical Dementia Rating score.Time to incident AD.A total of 282 incident AD cases occurred during a mean (SD) of 5.4 (3.3) years of follow-up. When considered simultaneously, both Mediterranean-type diet adherence (compared with low diet score, hazard ratio [HR] for middle diet score was 0.98 [95% confidence interval {CI}, 0.72-1.33]; the HR for high diet score was 0.60 [95% CI, 0.42-0.87]; P = .008 for trend) and physical activity (compared with no physical activity, the HR for some physical activity was 0.75 [95% CI, 0.54-1.04]; the HR for much physical activity was 0.67 [95% CI, 0.47-0.95]; P = .03 for trend) were associated with lower AD risk. Compared with individuals neither adhering to the diet nor participating in physical activity (low diet score and no physical activity; absolute AD risk of 19%), those both adhering to the diet and participating in physical activity (high diet score and high physical activity) had a lower risk of AD (absolute risk, 12%; HR, 0.65 [95% CI, 0.44-0.96]; P = .03 for trend).In this study, both higher Mediterranean-type diet adherence and higher physical activity were independently associated with reduced risk for AD.","Physical activity, diet, and risk of Alzheimer disease."
"1092","JAMA.5261","0.03",19671904,2009,"Both higher adherence to a Mediterranean-type diet and more physical activity have been independently associated with lower Alzheimer disease (AD) risk but their combined association has not been investigated.To investigate the combined association of diet and physical activity with AD risk.Prospective cohort study of 2 cohorts comprising 1880 community-dwelling elders without dementia living in New York, New York, with both diet and physical activity information available. Standardized neurological and neuropsychological measures were administered approximately every 1.5 years from 1992 through 2006. Adherence to a Mediterranean-type diet (scale of 0-9; trichotomized into low, middle, or high; and dichotomized into low or high) and physical activity (sum of weekly participation in various physical activities, weighted by the type of physical activity [light, moderate, vigorous]; trichotomized into no physical activity, some, or much; and dichotomized into low or high), separately and combined, were the main predictors in Cox models. Models were adjusted for cohort, age, sex, ethnicity, education, apolipoprotein E genotype, caloric intake, body mass index, smoking status, depression, leisure activities, a comorbidity index, and baseline Clinical Dementia Rating score.Time to incident AD.A total of 282 incident AD cases occurred during a mean (SD) of 5.4 (3.3) years of follow-up. When considered simultaneously, both Mediterranean-type diet adherence (compared with low diet score, hazard ratio [HR] for middle diet score was 0.98 [95% confidence interval {CI}, 0.72-1.33]; the HR for high diet score was 0.60 [95% CI, 0.42-0.87]; P = .008 for trend) and physical activity (compared with no physical activity, the HR for some physical activity was 0.75 [95% CI, 0.54-1.04]; the HR for much physical activity was 0.67 [95% CI, 0.47-0.95]; P = .03 for trend) were associated with lower AD risk. Compared with individuals neither adhering to the diet nor participating in physical activity (low diet score and no physical activity; absolute AD risk of 19%), those both adhering to the diet and participating in physical activity (high diet score and high physical activity) had a lower risk of AD (absolute risk, 12%; HR, 0.65 [95% CI, 0.44-0.96]; P = .03 for trend).In this study, both higher Mediterranean-type diet adherence and higher physical activity were independently associated with reduced risk for AD.","Physical activity, diet, and risk of Alzheimer disease."
"1093","Lancet.171","1.00E-04",19683640,2009,"Increased excretion of albumin in urine might be a marker of the various pathophysiological changes that arise in patients with heart failure. Therefore our aim was to assess the prevalence and prognostic value of a spot urinary albumin to creatinine ratio (UACR) in patients with heart failure.UACR was measured at baseline and during follow-up of 2310 patients in the Candesartan in Heart failure: Assessment of Reduction in Mortality and morbidity (CHARM) Programme. The prevalence of microalbuminuria and macroalbuminuria, and the predictive value of UACR for the primary composite outcome of each CHARM study--ie, death from cardiovascular causes or admission to hospital with worsening heart failure--and death from any cause were assessed.1349 (58%) patients had a normal UACR, 704 (30%) had microalbuminuria, and 257 (11%) had macroalbuminuria. The prevalence of increased UACR was similar in patients with reduced and preserved left ventricular ejection fractions. Patients with an increased UACR were older, had more cardiovascular comorbidity, worse renal function, and a higher prevalence of diabetes mellitus than did those with normoalbuminuria. However, a high prevalence of increased UACR was still noted among patients without diabetes, hypertension, or renal dysfunction. Elevated UACR was associated with increased risk of the composite outcome and death even after adjustment for other prognostic variables including renal function, diabetes, and haemoglobin A1c. The adjusted hazard ratio (HR) for the composite outcome in patients with microalbuminuria versus normoalbuminuria was 1.43 (95% CI 1.21-1.69; p<0.0001) and for macroalbuminuria versus normoalbuminuria was 1.75 (1.39-2.20; p<0.0001). The adjusted values for death were 1.62 (1.32-1.99; p<0.0001) for microalbuminuria versus normoalbuminuria, and 1.76 (1.32-2.35; p=0.0001) for macroalbuminuria versus normoalbuminuria. Treatment with candesartan did not reduce or prevent the development of excessive excretion of urinary albumin.Increased UACR is a powerful and independent predictor of prognosis in heart failure.AstraZeneca.","Albuminuria in chronic heart failure: prevalence and prognostic importance."
